CustomerID,Recency,Frequency,MonetaryValue,R,F,M,rfm_segment,rfm_score,customer_segment,campaign_strategy
12594,38,9,3208.2200000000003,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12596,52,2,450.27,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12597,20,5,3067.13,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12598,10,8,2786.68,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12599,30,7,888.58,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12600,29,10,2311.04,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12601,190,6,479.56,1,3,2,132,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12602,59,1,153.12,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12603,22,1,613.1999999999999,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12604,80,2,236.18,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12605,366,1,-7.5,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12607,59,2,3.552713678800501e-15,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12609,79,3,964.85,2,2,2,222,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12610,23,6,1705.99,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12611,53,1,1193.32,2,1,3,213,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12612,58,2,607.59,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12613,32,5,2966.98,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12614,278,1,315.6,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12615,3,4,2093.19,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12616,86,5,585.25,2,3,2,232,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12617,30,1,352.98,2,1,1,211,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12618,22,1,137.31,3,1,1,311,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12619,17,11,2908.81,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12620,15,3,1303.41,3,2,3,323,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12621,2,23,12334.07,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12622,233,1,162.1,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12623,277,1,269.1,1,1,1,111,3,Inactive customers,Send personalized emails containing special offers    with discounted or free items to encourage them to order and be active.
12624,107,2,569.13,1,1,2,112,4,Customers at risk,Send personalized emails containing     promotional items or free samples to encourage them to be more active.
12625,212,3,2362.32,1,2,3,123,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12626,24,13,5722.35,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12627,11,6,4082.53,3,3,3,333,9,Top-performing customers,Send birthday and anniversary cards    with discount vouchers. Create a referral program where customers can get discounts on the first purchase of their     referrals.
12628,5,4,715.61,3,2,2,322,7,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12630,10,2,1030.88,3,1,2,312,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12631,58,1,480.5,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12633,59,5,1906.63,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12635,90,2,1509.18,2,1,3,213,6,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
12637,68,9,5790.25,2,3,3,233,8,Active customers,Create loyalty rewards program where     customers can earn points for every purchase and convert these points into discount or voucher.
12638,34,1,511.69,2,1,2,212,5,Unsteady customers,"Send emails with discounted or     promotional items for every occasion, including birthdays, Mother's Day, Father's Day, and Christmas."
